student_uni_id,coursecode,attendance
2200039058,22UC0009,100
2200033011,22UC0009,100
2200031938,22UC0009,100
2200030800,22UC0009,100
2200031127,22UC0009,100
2200030199,22UC0009,100
2200031381,22UC0009,100
2200031892,22UC0009,100
2200032179,22UC0009,100
2200032972,22UC0009,100
2200032444,22UC0009,100
2200032438,22UC0009,100
2200039023,22UC0009,100
2200031125,22UC0009,100
2200031652,22UC0009,100
2200033281,22UC0009,100
2200031755,22UC0009,100
2200031010,22UC0009,100
2200039090,22UC0009,100
2200031085,22UC0009,100
2200030190,22UC0009,100
2200031937,22UC0009,100
2200031936,22UC0009,100
2200031367,22UC0009,100
2200031611,22UC0009,100
2200030507,22UC0009,100
2200030509,22UC0009,100
2200031359,22UC0009,100
2200032931,22UC0009,100
2200031273,22UC0009,100
2200032107,22UC0009,100
2200031286,22UC0009,100
2200031996,22UC0009,100
2200031445,22UC0009,100
2200030508,22UC0009,100
2200031051,22UC0009,100
2200032960,22UC0009,100
2200032337,22UC0009,100
2200032007,22UC0009,100
2200030837,22UC0009,100
2200033268,22UC0009,100
2200032073,22UC0009,100
2200032137,22UC0009,100
2200032009,22UC0009,100
2200030153,22UC0009,100
2200039010,22UC0009,100
2200032574,22UC0009,100
2200030429,22UC0009,100
2200030675,22UC0009,100
2200030672,22UC0009,100
2200030922,22UC0009,100
2200030673,22UC0009,100
2200030079,22UC0009,100
2200032514,22UC0009,100
2200033247,22UC0009,100
2200030958,22UC0009,100
2200032396,22UC0009,100
2200032147,22UC0009,100
2200030760,22UC0009,100
2200033291,22UC0009,100
2200032703,22UC0009,100
2200032087,22UC0009,100
2200031399,22UC0009,100
2200030158,22UC0009,100
2200032375,22UC0009,100
2200031349,22UC0009,100
2200030287,22UC0009,100
2200030310,22UC0009,100
2200031196,22UC0009,100
2200032882,22UC0009,100
2200031370,22UC0009,100
2200031505,22UC0009,100
2200032021,22UC0009,100
2200032017,22UC0009,100
2200032020,22UC0009,100
2200031195,22UC0009,100
2200032624,22UC0009,100
2200030018,22UC0009,100
2200033107,22UC0009,100
2200032916,22UC0009,100
2200032607,22UC0009,100
2200032100,22UC0009,100
2200031874,22UC0009,100
2200031873,22UC0009,100
2200031436,22UC0009,100
2200030650,22UC0009,100
2200032486,22UC0009,100
2200033118,22UC0009,100
2200032516,22UC0009,100
2200031256,22UC0009,100
2200031382,22UC0009,100
2200031517,22UC0009,100
2200031173,22UC0009,100
2200032599,22UC0009,100
2200032566,22UC0009,100
2200039051,22UC0009,100
2200032844,22UC0009,100
2200030755,22UC0009,100
2200031504,22UC0009,100
2200033289,22UC0009,100
2200031405,22UC0009,100
2200030155,22UC0009,100
2200032121,22UC0009,100
2200032841,22UC0009,100
2200031243,22UC0009,100
2200032523,22UC0009,100
2200032890,22UC0009,100
2200032410,22UC0009,100
2200031168,22UC0009,100
2200030834,22UC0009,100
2200032407,22UC0009,100
2200032357,22UC0009,100
2200039022,22UC0009,100
2200032288,22UC0009,100
2200039020,22UC0009,100
2200030735,22UC0009,100
2200033093,22UC0009,100
2200039139,22UC0009,100
2200033163,22UC0009,100
2200030704,22UC0009,100
2200030478,22UC0009,100
2200031516,22UC0009,100
2200030465,22UC0009,100
2200030362,22UC0009,100
2200032560,22UC0009,100
2200031412,22UC0009,100
2200031329,22UC0009,100
2200030386,22UC0009,100
2200030381,22UC0009,100
2200033005,22UC0009,100
2200032159,22UC0009,100
2200032158,22UC0009,100
2200039150,22UC0009,100
2200032244,22UC0009,100
2200031700,22UC0009,100
2200031097,22UC0009,100
2200032270,22UC0009,100
2200039127,22UC0009,100
2200031559,22UC0009,100
2200031739,22UC0009,100
2200031876,22UC0009,100
2200031694,22UC0009,100
2200032539,22UC0009,100
2200030453,22UC0009,100
2200030698,22UC0009,100
2200032602,22UC0009,100
2200032526,22UC0009,100
2200032156,22UC0009,100
2200030207,22UC0009,100
2200032604,22UC0009,100
2200031672,22UC0009,100
2200031718,22UC0009,100
2200030539,22UC0009,100
2200039124,22UC0009,100
2200031621,22UC0009,100
2200030196,22UC0009,100
2200030824,22UC0009,100
2200032492,22UC0009,100
2200032190,22UC0009,100
2200030914,22UC0009,100
2200032165,22UC0009,100
2200031689,22UC0009,100
2200032152,22UC0009,100
2200031291,22UC0009,100
2200033226,22UC0009,100
2200031569,22UC0009,100
2200030945,22UC0009,100
2200032811,22UC0009,100
2200032191,22UC0009,100
2200032181,22UC0009,100
2200030039,22UC0009,100
2200032613,22UC0009,100
2200033231,22UC0009,100
2200031008,22UC0009,100
2200031317,22UC0009,100
2200033266,22UC0009,100
2200033270,22UC0009,100
2200030118,22UC0009,100
2200031806,22UC0009,100
2200039172,22UC0009,100
2200030486,22UC0009,100
2200033237,22UC0009,100
2200031762,22UC0009,100
2200031498,22UC0009,100
2200032109,22UC0009,100
2200030801,22UC0009,100
2200031843,22UC0009,100
2200030211,22UC0009,100
2200031634,22UC0009,100
2200033170,22UC0009,100
2200032611,22UC0009,100
2200030203,22UC0009,100
2200032234,22UC0009,100
2200032433,22UC0009,100
2200032085,22UC0009,84
2200032553,22UC0009,84
2200031537,22UC0009,84
2200033262,22UC0009,84
2200030859,22UC0009,84
2200033202,22UC0009,84
2200030325,22UC0009,84
2200031512,22UC0009,84
2200031764,22UC0009,84
2200030655,22UC0009,84
2200030608,22UC0009,84
2200030856,22UC0009,84
2200033076,22UC0009,80
2200030328,22UC0009,80
2200031324,22UC0009,80
2200030521,22UC0009,75
2200033116,22UC0009,75
2200030705,22UC0009,75
2200030921,22UC0009,75
2200030686,22UC0009,75
2200030808,22UC0009,75
2200030518,22UC0009,67
2200032925,22UC0009,67
2200030635,22UC0009,67
2200033275,22UC0009,67
2200030903,22UC0009,50
2200030893,22UC0009,50
2200030610,22UC0009,50
2200030535,22UC0009,50
2200030621,22UC0009,34
2200030699,22UC0009,34
2200030484,22UC0009,0
2200030501,22UC0009,0
2200031747,22UC0009,0
2200032965,22UC0009,0
2200030865,22UC0009,0
2200033265,22UC0009,0
2200030884,22UC0009,0
2200030137,22UC0009,0
2200030144,22UC0009,0
2200030861,22UC0009,0
2200032269,22UC0009,0
2200033135,22UC0009,0
2200031858,22UC0009,0
2200030909,22UC0009,0
2200032154,22UC0009,0
2200030111,22UC0009,0
2200033173,22UC0009,0
2200032425,22UC0009,0
2200033060,22UC0009,0
2200030737,22UC0009,0
2200032850,22UC0009,0
2200031126,22UC0009,0
2200033234,22UC0009,0
2200030654,22UC0009,0
2200030458,22UC0009,0
2200030323,22UC0009,
2200031655,22UC0009,
2200032130,22UC0009,
2200031284,22UC0009,
2200031425,22UC0009,
2200031463,22UC0009,
2200039166,22UC0009,
2200039167,22UC0009,
2200039049,22UC0009,
2200031019,22UC0009,
2200030097,22UC0009,
2200031919,22UC0009,
2200030308,22UC0009,
2200032549,22UC0009,
2200030402,22UC0009,
2200031912,22UC0009,
2200032110,22UC0009,
2200039174,22UC0009,
2200031608,22UC0009,
2200031439,22UC0009,
2200031685,22UC0009,
student_uni_id,coursecode,attendance_percentage
2200100057,22UC0019,100
2200100017,22UC0019,100
2200100065,22UC0019,100
2200100039,22UC0019,100
2200100064,22UC0019,100
2200100022,22UC0019,100
2200100024,22UC0019,100
2200100016,22UC0019,100
2200100021,22UC0019,100
2200100047,22UC0019,100
2200100074,22UC0019,100
2200109001,22UC0019,100
2200100068,22UC0019,100
2200100001,22UC0019,100
2200100067,22UC0019,100
2200100072,22UC0019,100
2200100028,22UC0019,100
2200100020,22UC0019,100
2200100010,22UC0019,100
2200100002,22UC0019,100
2200100073,22UC0019,100
2200100019,22UC0019,100
2200032959,22UC0019,100
2200100071,22UC0019,100
2200100075,22UC0019,100
2200100069,22UC0019,100
2200100045,22UC0019,100
2200100053,22UC0019,100
2200100054,22UC0019,100
2200100038,22UC0019,100
2200100044,22UC0019,100
2200100059,22UC0019,100
2200100004,22UC0019,100
2200100005,22UC0019,100
2200100048,22UC0019,100
2200100009,22UC0019,100
2200100061,22UC0019,100
2200100070,22UC0019,100
2200100063,22UC0019,100
2200100006,22UC0019,100
2200100014,22UC0019,100
2200100032,22UC0019,100
2200100015,22UC0019,100
2200100051,22UC0019,100
2200100012,22UC0019,100
2200100007,22UC0019,100
2200100066,22UC0019,100
2200100031,22UC0019,100
2200100058,22UC0019,100
2200100052,22UC0019,100
2200100030,22UC0019,100
2200100025,22UC0019,100
2200100036,22UC0019,100
2200100027,22UC0019,100
2200100029,22UC0019,100
2200100034,22UC0019,100
2200100040,22UC0019,100
2200100041,22UC0019,100
2200100049,22UC0019,100
2200100076,22UC0019,100
2200100060,22UC0019,100
2200100062,22UC0019,100
2200100035,22UC0019,100
2200100055,22UC0019,100
2200100042,22UC0019,100
2200100037,22UC0019,100
2200100013,22UC0019,100
2200100023,22UC0019,100
2200100018,22UC0019,100
2200100050,22UC0019,100
2200100043,22UC0019,100
2200100003,22UC0019,100
2200100033,22UC0019,100
2200100008,22UC0019,100
2200100026,22UC0019,86
2200100011,22UC0019,86
student_uni_id,coursecode,attendance_percentage
2200032352,22CPD3507,100
2200030650,22CPD3507,100
2200032183,22CPD3507,100
2200030040,22CPD3507,100
2200032673,22CPD3507,100
2200032293,22CPD3507,100
2200031848,22CPD3507,100
2200030188,22CPD3507,100
2200031846,22CPD3507,100
2200030232,22CPD3507,100
2200032314,22CPD3507,100
2200032422,22CPD3507,100
2200032392,22CPD3507,100
2200031675,22CPD3507,100
2200033217,22CPD3507,100
2200033062,22CPD3507,100
2200039087,22CPD3507,100
2200032217,22CPD3507,96
2200031749,22CPD3507,96
2200039044,22CPD3507,96
2200032216,22CPD3507,96
2200030192,22CPD3507,96
2200032056,22CPD3507,96
2200031124,22CPD3507,96
2200030160,22CPD3507,96
2200030157,22CPD3507,96
2200032315,22CPD3507,96
2200031073,22CPD3507,91
2200030409,22CPD3507,91
2200032394,22CPD3507,91
2200032421,22CPD3507,91
2200032076,22CPD3507,91
2200031712,22CPD3507,91
2200032135,22CPD3507,89
2200031779,22CPD3507,86
2200032248,22CPD3507,86
2200032321,22CPD3507,86
2200030653,22CPD3507,86
2200031378,22CPD3507,86
2200031061,22CPD3507,86
2200030980,22CPD3507,86
2200032212,22CPD3507,86
2200032721,22CPD3507,86
2200039027,22CPD3507,86
2200032301,22CPD3507,86
2200039045,22CPD3507,86
2200030171,22CPD3507,81
2200030961,22CPD3507,81
2200032710,22CPD3507,81
2200031900,22CPD3507,81
2200032379,22CPD3507,81
2200030189,22CPD3507,81
2200033162,22CPD3507,78
2200031520,22CPD3507,77
2200032344,22CPD3507,77
2200031825,22CPD3507,77
2200032253,22CPD3507,77
2200030164,22CPD3507,77
2200032406,22CPD3507,77
2200031602,22CPD3507,77
2200030178,22CPD3507,77
2200032843,22CPD3507,77
2200032371,22CPD3507,77
2200032776,22CPD3507,77
2200031418,22CPD3507,77
2200031637,22CPD3507,77
2200039037,22CPD3507,77
2200031641,22CPD3507,72
2200032622,22CPD3507,72
2200032578,22CPD3507,72
2200032252,22CPD3507,72
2200032307,22CPD3507,72
2200032193,22CPD3507,72
2200030473,22CPD3507,72
2200033218,22CPD3507,63
2200033018,22CPD3507,62
2200031346,22CPD3507,62
2200031341,22CPD3507,58
2200033019,22CPD3507,53
2200032059,22CPD3507,48
2200032584,22CPD3507,43
2200032635,22CPD3507,20
2200039163,22CPD3507,9
student_uni_id,coursecode,attendance_percentage
2200031846,22CPD3406M,100
2200032076,22CPD3406M,100
2200030650,22CPD3406M,100
2200032183,22CPD3406M,100
2200032248,22CPD3406M,100
2200030188,22CPD3406M,100
2200033062,22CPD3406M,100
2200032710,22CPD3406M,95
2200032315,22CPD3406M,95
2200032344,22CPD3406M,90
2200030192,22CPD3406M,90
2200030961,22CPD3406M,90
2200032379,22CPD3406M,90
2200032843,22CPD3406M,89
2200032321,22CPD3406M,89
2200030040,22CPD3406M,89
2200032673,22CPD3406M,89
2200031848,22CPD3406M,89
2200031124,22CPD3406M,89
2200032721,22CPD3406M,89
2200030409,22CPD3406M,89
2200030160,22CPD3406M,89
2200030232,22CPD3406M,89
2200032352,22CPD3406M,89
2200031073,22CPD3406M,89
2200039044,22CPD3406M,89
2200030171,22CPD3406M,89
2200033217,22CPD3406M,89
2200030189,22CPD3406M,89
2200032135,22CPD3406M,89
2200032776,22CPD3406M,85
2200032301,22CPD3406M,85
2200032307,22CPD3406M,85
2200031712,22CPD3406M,85
2200032216,22CPD3406M,85
2200032217,22CPD3406M,85
2200031825,22CPD3406M,85
2200032394,22CPD3406M,85
2200031675,22CPD3406M,84
2200031061,22CPD3406M,84
2200032193,22CPD3406M,84
2200030157,22CPD3406M,84
2200032422,22CPD3406M,84
2200032293,22CPD3406M,84
2200032392,22CPD3406M,84
2200032421,22CPD3406M,84
2200032212,22CPD3406M,84
2200032371,22CPD3406M,80
2200031602,22CPD3406M,80
2200030653,22CPD3406M,80
2200032253,22CPD3406M,80
2200032578,22CPD3406M,80
2200030164,22CPD3406M,80
2200030473,22CPD3406M,80
2200032056,22CPD3406M,78
2200032622,22CPD3406M,78
2200032314,22CPD3406M,78
2200032252,22CPD3406M,78
2200031637,22CPD3406M,78
2200031418,22CPD3406M,78
2200031749,22CPD3406M,78
2200031779,22CPD3406M,78
2200039087,22CPD3406M,78
2200039027,22CPD3406M,78
2200033218,22CPD3406M,77
2200031378,22CPD3406M,75
2200030980,22CPD3406M,75
2200031900,22CPD3406M,75
2200031520,22CPD3406M,75
2200039045,22CPD3406M,73
2200031346,22CPD3406M,73
2200032406,22CPD3406M,67
2200039037,22CPD3406M,67
2200031341,22CPD3406M,67
2200030178,22CPD3406M,65
2200032059,22CPD3406M,65
2200033019,22CPD3406M,60
2200032635,22CPD3406M,60
2200033018,22CPD3406M,56
2200032584,22CPD3406M,56
2200031641,22CPD3406M,56
2200033162,22CPD3406M,48
2200039163,22CPD3406M,40
student_uni_id,coursecode,attendance_percentage
2200032544,22FL3062M,100
2200032646,22FL3062M,100
2200032648,22FL3062M,100
2200030345,22FL3062M,100
2200030277,22FL3062M,100
2200039111,22FL3062M,100
2200032257,22FL3062M,100
2200039115,22FL3062M,100
2200032250,22FL3062M,100
2200039061,22FL3062M,100
2200033248,22FL3062M,100
2200039028,22FL3062M,100
2200033264,22FL3062M,100
2200033261,22FL3062M,100
2200033225,22FL3062M,100
2200039119,22FL3062M,100
2200031318,22FL3062M,100
2200032771,22FL3062M,100
2200032766,22FL3062M,100
2200031854,22FL3062M,100
2200033158,22FL3062M,100
2200032883,22FL3062M,100
2200032284,22FL3062M,100
2200030637,22FL3062M,100
2200031139,22FL3062M,100
2200033189,22FL3062M,100
2200032818,22FL3062M,100
2200030537,22FL3062M,100
2200031840,22FL3062M,100
2200032870,22FL3062M,100
2200030720,22FL3062M,100
2200033074,22FL3062M,100
2200033071,22FL3062M,100
2200039055,22FL3062M,100
2200032952,22FL3062M,100
2200030339,22FL3062M,100
2200032592,22FL3062M,100
2200039173,22FL3062M,100
2200032187,22FL3062M,100
2200030839,22FL3062M,100
2200031158,22FL3062M,100
2200033219,22FL3062M,100
2200033272,22FL3062M,100
2200031257,22FL3062M,100
2200031182,22FL3062M,100
2200033065,22FL3062M,100
2200033051,22FL3062M,100
2200033080,22FL3062M,100
2200031766,22FL3062M,100
2200031726,22FL3062M,100
2200030781,22FL3062M,100
2200031033,22FL3062M,100
2200032717,22FL3062M,100
2200030368,22FL3062M,100
2200031880,22FL3062M,100
2200030024,22FL3062M,100
2200030332,22FL3062M,100
2200032688,22FL3062M,100
2200032681,22FL3062M,100
2200030919,22FL3062M,100
2200033275,22FL3062M,100
2200031633,22FL3062M,100
2200030100,22FL3062M,100
2200030402,22FL3062M,100
2200031993,22FL3062M,100
2200031376,22FL3062M,100
2200031377,22FL3062M,100
2200033102,22FL3062M,100
2200032614,22FL3062M,100
2200033043,22FL3062M,100
2200032198,22FL3062M,100
2200032468,22FL3062M,100
2200032647,22FL3062M,100
2200033207,22FL3062M,100
2200032469,22FL3062M,100
2200032659,22FL3062M,100
2200032660,22FL3062M,100
2200032719,22FL3062M,100
2200032205,22FL3062M,100
2200031219,22FL3062M,100
2200033227,22FL3062M,100
2200033250,22FL3062M,100
2200033251,22FL3062M,100
2200033296,22FL3062M,100
2200031488,22FL3062M,100
2200032845,22FL3062M,100
2200031284,22FL3062M,100
2200030484,22FL3062M,100
2200031425,22FL3062M,100
2200031463,22FL3062M,100
2200039166,22FL3062M,100
2200039167,22FL3062M,100
2200030501,22FL3062M,100
2200039049,22FL3062M,100
2200031019,22FL3062M,100
2200032598,22FL3062M,100
2200039088,22FL3062M,100
2200032710,22FL3062M,100
2200032551,22FL3062M,100
2200030058,22FL3062M,100
2200032291,22FL3062M,100
2200031254,22FL3062M,100
2200030920,22FL3062M,100
2200031080,22FL3062M,100
2200031432,22FL3062M,100
2200039128,22FL3062M,100
2200030019,22FL3062M,100
2200030999,22FL3062M,100
2200032289,22FL3062M,100
2200031839,22FL3062M,100
2200031213,22FL3062M,100
2200039084,22FL3062M,100
2200032434,22FL3062M,100
2200031313,22FL3062M,100
2200039151,22FL3062M,100
2200032880,22FL3062M,100
2200030690,22FL3062M,100
2200032261,22FL3062M,100
2200031227,22FL3062M,100
2200032262,22FL3062M,100
2200032059,22FL3062M,100
2200033070,22FL3062M,100
2200031999,22FL3062M,100
2200030352,22FL3062M,100
2200030195,22FL3062M,100
2200031395,22FL3062M,100
2200032450,22FL3062M,100
2200031351,22FL3062M,100
2200030600,22FL3062M,100
2200039108,22FL3062M,100
2200030191,22FL3062M,100
2200030076,22FL3062M,100
2200030599,22FL3062M,100
2200031692,22FL3062M,100
2200032522,22FL3062M,100
2200030584,22FL3062M,100
2200032945,22FL3062M,100
2200033127,22FL3062M,100
2200030541,22FL3062M,100
2200030560,22FL3062M,100
2200032285,22FL3062M,100
2200031769,22FL3062M,100
2200031653,22FL3062M,100
2200032423,22FL3062M,100
2200032476,22FL3062M,100
2200032540,22FL3062M,100
2200030382,22FL3062M,100
2200032946,22FL3062M,100
2200033295,22FL3062M,100
2200032222,22FL3062M,100
2200032312,22FL3062M,100
2200032634,22FL3062M,100
2200030778,22FL3062M,100
2200030748,22FL3062M,100
2200032690,22FL3062M,100
2200030580,22FL3062M,100
2200031795,22FL3062M,100
2200030017,22FL3062M,100
2200033201,22FL3062M,100
2200032663,22FL3062M,100
2200032525,22FL3062M,100
2200039054,22FL3062M,100
2200031836,22FL3062M,100
2200031429,22FL3062M,100
2200031734,22FL3062M,100
2200030094,22FL3062M,100
2200039165,22FL3062M,100
2200030278,22FL3062M,100
2200039039,22FL3062M,100
2200039068,22FL3062M,100
2200032282,22FL3062M,100
2200031816,22FL3062M,100
2200030007,22FL3062M,100
2200031217,22FL3062M,100
2200031018,22FL3062M,100
2200031483,22FL3062M,100
2200030471,22FL3062M,100
2200030678,22FL3062M,100
2200031362,22FL3062M,100
2200032402,22FL3062M,100
2200031855,22FL3062M,100
2200039112,22FL3062M,100
2200039072,22FL3062M,100
2200030736,22FL3062M,100
2200039008,22FL3062M,100
2200032631,22FL3062M,100
2200030776,22FL3062M,100
2200032505,22FL3062M,100
2200030701,22FL3062M,100
2200030724,22FL3062M,100
2200030239,22FL3062M,100
2200031444,22FL3062M,100
2200039138,22FL3062M,100
2200039047,22FL3062M,100
2200030551,22FL3062M,100
2200031363,22FL3062M,100
2200032307,22FL3062M,100
2200032533,22FL3062M,100
2200030859,22FL3062M,100
2200031314,22FL3062M,100
2200033196,22FL3062M,100
2200030527,22FL3062M,100
2200033204,22FL3062M,100
2200032475,22FL3062M,100
2200032513,22FL3062M,100
2200031478,22FL3062M,100
2200033273,22FL3062M,100
2200033274,22FL3062M,100
2200030123,22FL3062M,100
2200032412,22FL3062M,100
2200039066,22FL3062M,100
2200032485,22FL3062M,100
2200032328,22FL3062M,100
2200033185,22FL3062M,100
2200031481,22FL3062M,100
2200033099,22FL3062M,100
2200030997,22FL3062M,100
2200031446,22FL3062M,100
2200031372,22FL3062M,100
2200032589,22FL3062M,100
2200031460,22FL3062M,100
2200031754,22FL3062M,100
2200031879,22FL3062M,100
2200031435,22FL3062M,100
2200031847,22FL3062M,100
2200030286,22FL3062M,100
2200032213,22FL3062M,100
2200030782,22FL3062M,100
2200030853,22FL3062M,100
2200030360,22FL3062M,100
2200031103,22FL3062M,100
2200031290,22FL3062M,100
2200030593,22FL3062M,100
2200031078,22FL3062M,100
2200031037,22FL3062M,100
2200032235,22FL3062M,100
2200031389,22FL3062M,100
2200032387,22FL3062M,100
2200030129,22FL3062M,100
2200030326,22FL3062M,100
2200031834,22FL3062M,100
2200031971,22FL3062M,100
2200030712,22FL3062M,100
2200031424,22FL3062M,100
2200031369,22FL3062M,100
2200031348,22FL3062M,100
2200030387,22FL3062M,100
2200030864,22FL3062M,100
2200031238,22FL3062M,100
2200031345,22FL3062M,100
2200031150,22FL3062M,100
2200031045,22FL3062M,100
2200032344,22FL3062M,100
2200030444,22FL3062M,100
2200032202,22FL3062M,100
2200031557,22FL3062M,100
2200030899,22FL3062M,100
2200031046,22FL3062M,100
2200031574,22FL3062M,100
2200030112,22FL3062M,100
2200032785,22FL3062M,100
2200033111,22FL3062M,100
2200032077,22FL3062M,100
2200031236,22FL3062M,100
2200033010,22FL3062M,100
2200031520,22FL3062M,100
2200030012,22FL3062M,100
2200031884,22FL3062M,100
2200031668,22FL3062M,100
2200030008,22FL3062M,100
2200032610,22FL3062M,100
2200032995,22FL3062M,100
2200033253,22FL3062M,100
2200030395,22FL3062M,100
2200033008,22FL3062M,100
2200032962,22FL3062M,100
2200030862,22FL3062M,100
2200031801,22FL3062M,100
2200031154,22FL3062M,100
2200032832,22FL3062M,100
2200031295,22FL3062M,100
2200039133,22FL3062M,100
2200030388,22FL3062M,100
2200032113,22FL3062M,100
2200033223,22FL3062M,100
2200032101,22FL3062M,100
2200033202,22FL3062M,100
2200033213,22FL3062M,100
2200031267,22FL3062M,100
2200032875,22FL3062M,100
2200030141,22FL3062M,100
2200031235,22FL3062M,100
2200032333,22FL3062M,100
2200030666,22FL3062M,100
2200032537,22FL3062M,100
2200032119,22FL3062M,100
2200033259,22FL3062M,100
2200032472,22FL3062M,100
2200032552,22FL3062M,100
2200033277,22FL3062M,100
2200032675,22FL3062M,100
2200033260,22FL3062M,100
2200030073,22FL3062M,100
2200032579,22FL3062M,100
2200031212,22FL3062M,100
2200031476,22FL3062M,100
2200033279,22FL3062M,100
2200032580,22FL3062M,100
2200031493,22FL3062M,100
2200030870,22FL3062M,100
2200031434,22FL3062M,100
2200032019,22FL3062M,100
2200032837,22FL3062M,100
2200032320,22FL3062M,100
2200033025,22FL3062M,100
2200032062,22FL3062M,100
2200032162,22FL3062M,100
2200033006,22FL3062M,100
2200030475,22FL3062M,100
2200032932,22FL3062M,100
2200032872,22FL3062M,100
2200033232,22FL3062M,100
2200030110,22FL3062M,100
2200030771,22FL3062M,100
2200030072,22FL3062M,100
2200031475,22FL3062M,100
2200030064,22FL3062M,100
2200032305,22FL3062M,100
2200031064,22FL3062M,100
2200031509,22FL3062M,100
2200031114,22FL3062M,100
2200033063,22FL3062M,100
2200032240,22FL3062M,100
2200032001,22FL3062M,100
2200039038,22FL3062M,100
2200030309,22FL3062M,100
2200032378,22FL3062M,100
2200039065,22FL3062M,100
2200032148,22FL3062M,100
2200030563,22FL3062M,100
2200030933,22FL3062M,100
2200032835,22FL3062M,100
2200032709,22FL3062M,100
2200030956,22FL3062M,100
2200033238,22FL3062M,100
2200030964,22FL3062M,100
2200032370,22FL3062M,100
2200030935,22FL3062M,100
2200033124,22FL3062M,100
2200033198,22FL3062M,100
2200031882,22FL3062M,100
2200030806,22FL3062M,100
2200032587,22FL3062M,100
2200031841,22FL3062M,100
2200032926,22FL3062M,100
2200032887,22FL3062M,100
2200033035,22FL3062M,100
2200032973,22FL3062M,100
2200030971,22FL3062M,100
2200031731,22FL3062M,100
2200031713,22FL3062M,100
2200033012,22FL3062M,100
2200033007,22FL3062M,100
2200039183,22FL3062M,100
2200031241,22FL3062M,100
2200033246,22FL3062M,100
2200033113,22FL3062M,100
2200031225,22FL3062M,100
2200030036,22FL3062M,100
2200039009,22FL3062M,100
2200033256,22FL3062M,100
2200033269,22FL3062M,100
2200030978,22FL3062M,100
2200030516,22FL3062M,100
2200032345,22FL3062M,100
2200032665,22FL3062M,100
2200032672,22FL3062M,100
2200039042,22FL3062M,100
2200032196,22FL3062M,100
2200030545,22FL3062M,100
2200032032,22FL3062M,100
2200031545,22FL3062M,100
2200032249,22FL3062M,100
2200032050,22FL3062M,100
2200030069,22FL3062M,100
2200033140,22FL3062M,100
2200032093,22FL3062M,100
2200030482,22FL3062M,100
2200031220,22FL3062M,100
2200031934,22FL3062M,100
2200030046,22FL3062M,100
2200031278,22FL3062M,100
2200031940,22FL3062M,100
2200031939,22FL3062M,100
2200031935,22FL3062M,100
2200039171,22FL3062M,100
2200039176,22FL3062M,100
2200032808,22FL3062M,100
2200030872,22FL3062M,100
2200033047,22FL3062M,100
2200030567,22FL3062M,100
2200030753,22FL3062M,100
2200032820,22FL3062M,100
2200030761,22FL3062M,100
2200030977,22FL3062M,100
2200031082,22FL3062M,100
2200032112,22FL3062M,100
2200030434,22FL3062M,100
2200030251,22FL3062M,100
2200030250,22FL3062M,100
2200031765,22FL3062M,100
2200031736,22FL3062M,100
2200030581,22FL3062M,100
2200032038,22FL3062M,100
2200030924,22FL3062M,100
2200031986,22FL3062M,100
2200031982,22FL3062M,100
2200030549,22FL3062M,100
2200031803,22FL3062M,100
2200030146,22FL3062M,100
2200031311,22FL3062M,100
2200031730,22FL3062M,100
2200030995,22FL3062M,100
2200033255,22FL3062M,100
2200031361,22FL3062M,100
2200032163,22FL3062M,100
2200031623,22FL3062M,100
2200030218,22FL3062M,100
2200032536,22FL3062M,100
2200039073,22FL3062M,100
2200039114,22FL3062M,100
2200031599,22FL3062M,100
2200032938,22FL3062M,100
2200039059,22FL3062M,100
2200039046,22FL3062M,100
2200032918,22FL3062M,100
2200030116,22FL3062M,100
2200031477,22FL3062M,100
2200032381,22FL3062M,100
2200031452,22FL3062M,100
2200030117,22FL3062M,100
2200033298,22FL3062M,100
2200032651,22FL3062M,100
2200032856,22FL3062M,100
2200032151,22FL3062M,100
2200031511,22FL3062M,100
2200032753,22FL3062M,100
2200033152,22FL3062M,100
2200032939,22FL3062M,100
2200030663,22FL3062M,100
2200032666,22FL3062M,100
2200031560,22FL3062M,100
2200032810,22FL3062M,100
2200032256,22FL3062M,100
2200031555,22FL3062M,100
2200039129,22FL3062M,100
2200039157,22FL3062M,100
2200031271,22FL3062M,100
2200039137,22FL3062M,100
2200039144,22FL3062M,100
2200032325,22FL3062M,100
2200032253,22FL3062M,100
2200031250,22FL3062M,100
2200031258,22FL3062M,100
2200030572,22FL3062M,100
2200033303,22FL3062M,100
2200039134,22FL3062M,100
2200039040,22FL3062M,100
2200033301,22FL3062M,100
2200033302,22FL3062M,100
2200030891,22FL3062M,100
2200032612,22FL3062M,100
2200031894,22FL3062M,100
2200039125,22FL3062M,100
2200030122,22FL3062M,100
2200031665,22FL3062M,100
2200031518,22FL3062M,100
2200032164,22FL3062M,100
2200031116,22FL3062M,100
2200030257,22FL3062M,100
2200032080,22FL3062M,100
2200031651,22FL3062M,100
2200039175,22FL3062M,100
2200032076,22FL3062M,100
2200030325,22FL3062M,100
2200032123,22FL3062M,100
2200031017,22FL3062M,100
2200032453,22FL3062M,100
2200032600,22FL3062M,100
2200039122,22FL3062M,100
2200030268,22FL3062M,100
2200032287,22FL3062M,100
2200030013,22FL3062M,100
2200032774,22FL3062M,100
2200039011,22FL3062M,100
2200030741,22FL3062M,100
2200031364,22FL3062M,100
2200033188,22FL3062M,100
2200031428,22FL3062M,100
2200033114,22FL3062M,100
